,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model
5243,Hyundai i10 Magna 1.2,Delhi,2010,62000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.4,15,Hyundai,i10Magna
5244,Hyundai i20 1.2 Asta,Chennai,2014,41681,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,4.55,11,Hyundai,i201.2
5250,Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5,,2.6,17,Hyundai,VernaXXi
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54 kmpl,1582 CC,126.2 bhp,5,20.87 Lakh,7.5,12,Hyundai,Elantra1.6
5257,Hyundai Xcent 1.2 Kappa S,Kolkata,2016,146000,Petrol,Manual,Second,19.1 kmpl,1197 CC,82 bhp,5,,3.5,9,Hyundai,Xcent1.2
5263,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5,,2.95,12,Hyundai,i201.4
5268,Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,2.65,16,Hyundai,i20Asta
5269,Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66 kmpl,2199 CC,194.3 bhp,7,,7.5,13,Hyundai,SantaFe
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5,15.36 Lakh,11.78,7,Hyundai,Creta1.6
5292,Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.22,13,Hyundai,i10Magna
5293,Hyundai i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,7.65,7,Hyundai,i201.2
5295,Hyundai i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5,,2.3,15,Hyundai,i10Sportz
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5,8.18 Lakh,6.28,7,Hyundai,Grandi10
5317,Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.45,10,Hyundai,EONEra
5322,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,5.5,9,Hyundai,Grandi10
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5,8.18 Lakh,4.25,10,Hyundai,Grandi10
5326,Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,7.25,9,Hyundai,i201.2
5330,Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Petrol,Automatic,First,16.95 kmpl,1197 CC,78.9 bhp,5,,3.65,12,Hyundai,i10Sportz
5338,Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Petrol,Automatic,Second,15.0 kmpl,1396 CC,98.6 bhp,5,,3.75,13,Hyundai,i20Sportz
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5,10.25 Lakh,8.6,6,Hyundai,i20Active
5344,Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,5.5,10,Hyundai,i20Magna
5345,Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,13.3,8,Hyundai,Creta1.6
5349,Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.95,12,Hyundai,i10Magna
5354,Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,3.8,9,Hyundai,Xcent1.1
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,8.23 Lakh,4.2,8,Hyundai,Xcent1.2
5371,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5,,5.8,10,Hyundai,i20Active
5376,Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.2 bhp,5,,9.48,8,Hyundai,Verna1.6
5379,Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5,,5.5,10,Hyundai,i20Asta
5380,Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,3.55,15,Hyundai,i201.2
5388,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7 kmpl,1582 CC,126.2 bhp,5,,7.75,10,Hyundai,ElantraCRDi
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,6.8 Lakh,2.25,15,Hyundai,Grandi10
5395,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.2 bhp,5,,9.73,9,Hyundai,Verna1.6
5401,Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.5,8,Hyundai,i202015-2017
5406,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Diesel,Manual,Second,24.0 kmpl,1120 CC,70 bhp,5,,4.0,10,Hyundai,Grandi10
5408,Hyundai Grand i10 Sportz,Jaipur,2016,26946,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,4.45,9,Hyundai,Grandi10
5409,Hyundai EON Era,Pune,2015,28700,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.6,10,Hyundai,EONEra
5418,Hyundai Verna 1.6 SX,Chennai,2013,85350,Diesel,Manual,Second,22.32 kmpl,1582 CC,126.32 bhp,5,,5.7,12,Hyundai,Verna1.6
5423,Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,Diesel,Automatic,First,11.72 kmpl,2199 CC,194.3 bhp,7,,23.0,9,Hyundai,SantaFe
5425,Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,4.9,10,Hyundai,Grandi10
5426,Hyundai Santro Xing XL,Chennai,2006,85000,Petrol,Manual,Third,0.0 kmpl,1086 CC,null bhp,5,,1.3,19,Hyundai,SantroXing
5433,Hyundai i10 Era,Kochi,2016,34952,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,4.01,9,Hyundai,i10Era
5449,Hyundai i20 1.2 Magna,Coimbatore,2013,56127,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,5.15,12,Hyundai,i201.2
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,8.23 Lakh,5.0,9,Hyundai,Xcent1.2
5453,Hyundai Accent GLE,Pune,2001,130000,Petrol,Manual,Second,13.2 kmpl,1495 CC,94 bhp,5,,0.75,24,Hyundai,AccentGLE
5454,Hyundai Verna Xi (Petrol),Kochi,2009,137148,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5,,1.85,16,Hyundai,VernaXi
5469,Hyundai i20 Magna,Chennai,2009,69000,Petrol,Manual,Second,18.5 kmpl,1197 CC,80 bhp,5,,2.4,16,Hyundai,i20Magna
5480,Hyundai Grand i10 Asta Option,Mumbai,2015,26000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,4.25,10,Hyundai,Grandi10
5482,Hyundai i20 1.4 Asta,Mumbai,2017,27000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,6.95,8,Hyundai,i201.4
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5,19.18 Lakh,13.82,9,Hyundai,Creta1.6
5486,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,Diesel,Manual,First,21.19 kmpl,1396 CC,88.73 bhp,5,,6.2,9,Hyundai,i20Active
5489,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,Diesel,Manual,First,24.8 kmpl,1396 CC,88.7 bhp,5,,7.25,9,Hyundai,Verna1.4
5493,Hyundai i10 Sportz,Kochi,2012,57184,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.09,13,Hyundai,i10Sportz
5495,Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,2015,26000,Diesel,Automatic,First,17.01 kmpl,1582 CC,126.2 bhp,5,,12.65,10,Hyundai,Creta1.6
5496,Hyundai Grand i10 Magna,Delhi,2016,22129,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,4.25,9,Hyundai,Grandi10
5499,Hyundai i10 Era,Hyderabad,2011,60634,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,3.3,14,Hyundai,i10Era
5508,Hyundai Grand i10 Asta,Kolkata,2014,41000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.14,11,Hyundai,Grandi10
5528,Hyundai i10 Magna 1.2,Delhi,2012,62000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.5,13,Hyundai,i10Magna
5529,Hyundai Santro LP - Euro II,Chennai,2005,105000,Petrol,Manual,First,0.0 kmpl,999 CC,null bhp,5,,1.75,20,Hyundai,SantroLP
5532,Hyundai i20 1.2 Magna,Coimbatore,2011,63991,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,3.61,14,Hyundai,i201.2
5533,Hyundai Santro Xing XO eRLX Euro II,Pune,2007,72000,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5,,1.11,18,Hyundai,SantroXing
5540,Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,13.39,9,Hyundai,Creta1.6
5544,Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,Diesel,Manual,Second,19.67 kmpl,1582 CC,126.2 bhp,5,,11.0,10,Hyundai,Creta1.6
5547,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,11.94,8,Hyundai,Creta1.6
5550,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,12.53,8,Hyundai,Creta1.6
5556,Hyundai Grand i10 Sportz,Kolkata,2013,28000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.25,12,Hyundai,Grandi10
5559,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,12.6,7,Hyundai,Creta1.6
5565,Hyundai Verna SX CRDi AT,Bangalore,2012,97000,Diesel,Automatic,Second,19.08 kmpl,1582 CC,126.32 bhp,5,,6.5,13,Hyundai,VernaSX
5566,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5,,12.15,9,Hyundai,Creta1.4
5571,Hyundai i20 Asta 1.2,Bangalore,2014,31045,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5,,5.65,11,Hyundai,i20Asta
5573,Hyundai Creta 1.6 SX Plus Diesel,Kochi,2018,35480,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,13.34,7,Hyundai,Creta1.6
5575,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,6.98,10,Hyundai,i20Asta
5576,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5,,5.75,11,Hyundai,Verna1.6
5589,Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,Diesel,Manual,First,22.7 kmpl,1582 CC,126.2 bhp,5,,15.0,7,Hyundai,ElantraCRDi
5590,Hyundai Verna 1.6 i ABS,Pune,2007,80000,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5,,1.95,18,Hyundai,Verna1.6
5593,Hyundai i10 Sportz,Chennai,2012,70000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.15,13,Hyundai,i10Sportz
5597,Hyundai i10 Asta,Ahmedabad,2011,86000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.75,14,Hyundai,i10Asta
5610,Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5,,11.54,6,Hyundai,Verna1.6
5615,Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.97,13,Hyundai,i10Era
5616,Hyundai Verna 1.6 VTVT,Pune,2013,70000,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5,,4.75,12,Hyundai,Verna1.6
5619,Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Diesel,Manual,Second,23.0 kmpl,1396 CC,90 bhp,5,,3.65,15,Hyundai,i201.4
5620,Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,5.99,8,Hyundai,Grandi10
5623,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,10.95,9,Hyundai,Creta1.6
5624,Hyundai i10 Sportz,Pune,2013,54500,Petrol,Manual,Third,20.36 kmpl,1197 CC,78.9 bhp,5,,2.95,12,Hyundai,i10Sportz
5631,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,13.7 Lakh,4.25,13,Hyundai,VernaVTVT
5636,Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,Diesel,Manual,First,22.54 kmpl,1396 CC,88.76 bhp,5,,7.65,7,Hyundai,Elitei20
5645,Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,5,,4.5,12,Hyundai,Verna1.6
5653,Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,12.6,9,Hyundai,Creta1.6
5654,Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,Petrol,Manual,First,18.5 kmpl,1197 CC,82.9 bhp,5,,4.79,11,Hyundai,i20Magna
5661,Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,16.8 kmpl,1493 CC,110 bhp,5,,2.9,16,Hyundai,VernaCRDi
5662,Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5,,7.4,9,Hyundai,Verna1.6
5665,Hyundai Grand i10 Sportz,Jaipur,2015,53000,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5,,4.0,10,Hyundai,Grandi10
5666,Hyundai i20 1.2 Asta,Delhi,2017,9000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.85,8,Hyundai,i201.2
5669,Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.32 bhp,5,,8.99,11,Hyundai,VernaSX
5672,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,Diesel,Manual,First,23.9 kmpl,1582 CC,126.2 bhp,5,,6.99,10,Hyundai,Verna1.6
5680,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,6.54 Lakh,4.75,8,Hyundai,Grandi10
5697,Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5,,10.25,10,Hyundai,Creta1.4
5700,Hyundai i10 Magna 1.1,Kochi,2015,31965,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,3.55,10,Hyundai,i10Magna
5703,Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5,,7.99,8,Hyundai,Verna1.6
5707,Hyundai i20 1.4 Sportz,Kochi,2018,40175,Diesel,Manual,Second,22.54 kmpl,1396 CC,88.73 bhp,5,,6.36,7,Hyundai,i201.4
5709,Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,6.05,8,Hyundai,Xcent1.2
5711,Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,5.5,10,Hyundai,Grandi10
5714,Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Petrol,Automatic,Second,16.95 kmpl,1197 CC,78.9 bhp,5,,2.5,15,Hyundai,i10Sportz
5720,Hyundai Accent GLE,Hyderabad,2008,62364,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,,2.3,17,Hyundai,AccentGLE
5721,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,6.0,13,Hyundai,Verna1.6
5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.85,16,Hyundai,i10Magna
5737,Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,7.67,6,Hyundai,i20Sportz
5743,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,7,,20.67,9,Hyundai,SantaFe
5746,Hyundai Santro Xing GLS,Mumbai,2009,42000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5,,1.45,16,Hyundai,SantroXing
5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.99,11,Hyundai,Grandi10
5755,Hyundai Santro Xing XL eRLX Euro III,Ahmedabad,2008,51000,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5,,1.75,17,Hyundai,SantroXing
5759,Hyundai Santro Xing XL eRLX Euro III,Kolkata,2007,46707,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5,,0.99,18,Hyundai,SantroXing
5760,Hyundai i10 Sportz 1.1L,Pune,2013,84000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.95,12,Hyundai,i10Sportz
5768,Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,12.81,8,Hyundai,Creta1.6
5774,Hyundai Getz GLE,Hyderabad,2007,58307,Petrol,Manual,First,15.3 kmpl,1341 CC,83 bhp,5,,1.95,18,Hyundai,GetzGLE
5777,Hyundai i20 Asta Option 1.2,Kolkata,2015,36000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,4.9,10,Hyundai,i20Asta
5780,Hyundai i10 Sportz,Mumbai,2011,39000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.6,14,Hyundai,i10Sportz
5785,Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,Diesel,Manual,First,21.27 kmpl,1396 CC,88.76 bhp,5,,3.25,13,Hyundai,i20Asta
5786,Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,,3.75,11,Hyundai,Xcent1.2
5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.5,14,Hyundai,i10Sportz
5794,Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,12.25,10,Hyundai,Creta1.6
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.35,13,Hyundai,i10Magna
5802,Hyundai Verna CRDi,Chennai,2006,200000,Diesel,Manual,Second,16.8 kmpl,1493 CC,110 bhp,5,,1.85,19,Hyundai,VernaCRDi
5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.4,10,Hyundai,i10Sportz
5812,Hyundai Grand i10 Sportz,Coimbatore,2017,22831,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,6.19,8,Hyundai,Grandi10
5814,Hyundai Grand i10 Magna,Pune,2015,21000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.75,10,Hyundai,Grandi10
5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,Diesel,Manual,First,21.9 kmpl,1396 CC,88.8 bhp,5,,3.65,12,Hyundai,i20Magna
5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,7.75,7,Hyundai,i201.4
5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,6.35,9,Hyundai,i20Sportz
5846,Hyundai Santro Xing GL Plus,Delhi,2013,60000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5,,2.3,12,Hyundai,SantroXing
5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,5.5,9,Hyundai,Grandi10
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,6.62 Lakh,5.07,9,Hyundai,Grandi10
5855,Hyundai Grand i10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.85,10,Hyundai,Grandi10
5856,Hyundai Elite i20 Petrol Asta,Chennai,2016,11000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,,7.95,9,Hyundai,Elitei20
5861,Hyundai Santro Xing XO,Chennai,2007,79000,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5,,1.85,18,Hyundai,SantroXing
5873,Hyundai Santro Xing XO eRLX Euro II,Pune,2006,47200,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5,,1.2,19,Hyundai,SantroXing
5878,Hyundai Grand i10 Asta,Kolkata,2014,37000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.45,11,Hyundai,Grandi10
5883,Hyundai i20 Sportz 1.2,Delhi,2015,42000,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5,,5.8,10,Hyundai,i20Sportz
5890,Hyundai i20 Diesel Asta Option,Pune,2018,31000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,7.75,7,Hyundai,i20Diesel
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5,14.72 Lakh,13.2,7,Hyundai,Creta1.6
5916,Hyundai Accent GLE,Kolkata,2005,50000,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,,0.7,20,Hyundai,AccentGLE
5920,Hyundai Verna 1.6 SX,Kochi,2012,58646,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,4.74,13,Hyundai,Verna1.6
5933,Hyundai i20 Magna 1.4 CRDi (Diesel),Kochi,2014,53340,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,4.35,11,Hyundai,i20Magna
5945,Hyundai Creta 1.6 CRDi SX,Hyderabad,2016,63738,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,11.9,9,Hyundai,Creta1.6
5964,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2018,8000,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,15.14 Lakh,12.85,7,Hyundai,VernaVTVT
5972,Hyundai Santro Xing GL,Mumbai,2008,65000,Petrol,Manual,Second,0.0 kmpl,1086 CC,62 bhp,5,,1.39,17,Hyundai,SantroXing
5973,Hyundai Verna 1.6 CRDi EX MT,Kolkata,2013,53280,Diesel,Manual,First,22.32 kmpl,1582 CC,126.3 bhp,5,,4.7,12,Hyundai,Verna1.6
5975,Hyundai i20 Asta Option 1.2,Coimbatore,2017,14618,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,8.11,8,Hyundai,i20Asta
5980,Hyundai i20 2015-2017 Magna,Pune,2010,80561,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.74,15,Hyundai,i202015-2017
5986,Hyundai Getz GLS,Jaipur,2005,100000,Petrol,Manual,Second,15.3 kmpl,1341 CC,83 bhp,5,,0.85,20,Hyundai,GetzGLS
5993,Hyundai Elantra SX,Mumbai,2014,55619,Petrol,Manual,First,16.3 kmpl,1797 CC,147.5 bhp,5,,8.3,11,Hyundai,ElantraSX
6000,Hyundai i20 Sportz 1.2,Bangalore,2014,68010,Petrol,Manual,Second,18.5 kmpl,1197 CC,82.85 bhp,5,,5.25,11,Hyundai,i20Sportz
6004,Hyundai Getz GLE,Coimbatore,2007,66800,Petrol,Manual,First,15.3 kmpl,1341 CC,83 bhp,5,,2.2,18,Hyundai,GetzGLE
6015,Hyundai Xcent 1.1 CRDi S,Jaipur,2015,100000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,4.0,10,Hyundai,Xcent1.1
6023,Hyundai i20 Magna,Mumbai,2014,29000,Petrol,Manual,First,18.5 kmpl,1197 CC,82.85 bhp,5,,,11,Hyundai,i20Magna
6026,Hyundai EON Era Plus,Jaipur,2013,65000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,,12,Hyundai,EONEra
6030,Hyundai Grand i10 Magna,Jaipur,2016,21000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,,9,Hyundai,Grandi10
6048,Hyundai i20 1.2 Sportz,Mumbai,2011,133000,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5,,,14,Hyundai,i201.2
